,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,title,link,source,text,date,language,toxicity
2259,2259,2560,2560,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Gg,2020-11-27,greeklish,1
2260,2260,2561,2561,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,gia,2019-11-27,greeklish,1
2261,2261,2562,2562,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Ģggggggggggggggg Bouhga,2019-11-27,el,1
2262,2262,2563,2563,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,7,2020-11-27,el,1
2263,2263,2564,2564,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,:O,2020-11-27,el,1
2264,2264,2565,2565,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Kreo,2020-11-27,el,1
2265,2265,2566,2566,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,2021?,2021-11-27,el,1
2266,2266,2567,2567,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,2020???,2020-11-27,el,1
2267,2267,2568,2568,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,2020,2020-11-27,el,1
2268,2268,2569,2569,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,F,2020-11-27,el,1
2269,2269,2570,2570,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,o baga,2020-11-27,el,1
2270,2270,2571,2571,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Tiii,2020-11-27,el,1
2271,2271,2572,2572,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,666,2020-11-27,el,1
2272,2272,2573,2573,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,GG,2020-11-27,greeklish,1
2273,2273,2574,2574,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,gg,2020-11-27,greeklish,1
2274,2274,2575,2575,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Gg,2020-11-27,greeklish,1
2275,2275,2576,2576,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,GG,2020-11-27,greeklish,1
2276,2276,2577,2577,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,GG,2020-11-27,greeklish,1
2277,2277,2578,2578,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,GG,2020-11-27,greeklish,1
2278,2278,2579,2579,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,GG,2020-11-27,greeklish,1
2279,2279,2580,2580,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,GG,2019-11-27,greeklish,1
2280,2280,2581,2581,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,GG,2019-11-27,greeklish,1
2281,2281,2582,2582,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,GG,2019-11-27,greeklish,1
2282,2282,2583,2583,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,gg,2020-11-27,greeklish,1
2283,2283,2584,2584,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Gg,2019-11-27,greeklish,1
2284,2284,2585,2585,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Gg,2020-11-27,greeklish,1
2285,2285,2586,2586,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Gg,2020-11-27,greeklish,1
2286,2286,2587,2587,ΤΕΛΙΚΟΣ FORTNITE WORLD CUP - ΜΕΡΑ 3 SOLOS (Επίσημο Ελληνικό Show),https://www.youtube.com/watch?v=ufIbEXtLgVw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Gg,2019-11-27,greeklish,1
2287,2287,2588,2588,"🔴 ΤΕΡΑΣΤΙΟ UPDATE 25.10! 🔥 ΝΕΑ ΟΠΛΑ, ARENA RESET & SUMMER EVENT... 🔥 FORTNITE GREEK LIVE",https://www.youtube.com/watch?v=tbbzCZowt_o&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Rhe best video,2023-06-27,el,1
2288,2288,2589,2589,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,O galaktus pethane apo deti,2021-11-27,greeklish,1
2289,2289,2590,2590,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Gianuba se blepo apo 50.000 subs eisai poli kalos youtuber keep up the good work,2021-11-27,en,1
2290,2290,2591,2591,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Insane Video️,2021-11-27,el,1
2291,2291,2592,2592,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,6:30 korean guy laughing at his food,2021-11-27,en,1
2292,2292,2593,2593,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,6:59 panosdent intro,2021-11-27,el,1
2293,2293,2594,2594,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Pos ginete me ta specs pou exis na pianis sto lobby 800fps,2021-11-27,greeklish,1
2294,2294,2595,2595,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Tha paiksis lol stin season 11? Eida oti epekses tin preseason me ton Kafrogamer kai elege min exoume elpides gia lol video :),2021-11-27,greeklish,1
2295,2295,2596,2596,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,2:56 2:57 ,2021-11-27,el,1
2296,2296,2597,2597,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Poses meres perimeno gia ena fort video nice,2021-11-27,greeklish,1
2297,2297,2598,2598,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,6:58 o panos akougetai ,2021-11-27,el,1
2298,2298,2599,2599,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Kane kialla video battle royal... pame gia 2k nikes giati mas elipsan afta ta videakia!!!,2021-11-27,greeklish,1
2299,2299,2600,2600,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Enas filos mou mou eipe oti uparxei anime skin kai eida oti anebases video pou jeklhdwneis to battle pass kai hmoun se fash: GOING TO WATCH THE VIDEO RIGHT NOW,2021-11-27,greeklish,1
2300,2300,2601,2601,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,geia ra views  to kanis mono  k gia to sac re bro kalitera na min to paizis,2021-11-27,greeklish,1
2301,2301,2602,2602,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Gianuba sou exo balei to support a creator sou apo tin season 8 Kai den me exeis Kane epic name ApollonThe22,2021-11-27,greeklish,1
2302,2302,2603,2603,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Nice,2021-11-27,el,1
2303,2303,2604,2604,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Tsampa vbucks mporouses na kaneis to glitch ,2021-11-27,greeklish,1
2304,2304,2605,2605,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,7:00 PanosDent has left the chat,2021-11-27,en,1
2305,2305,2606,2606,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Otan o gianuba xrisimopi jitter click gia na patisi ta tiers tou battle pass,2021-11-27,greeklish,1
2306,2306,2607,2607,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,pou einai to link gia to discord,2021-11-27,greeklish,1
2307,2307,2608,2608,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,400k soon,2021-11-27,el,1
2308,2308,2609,2609,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,R.I.P. Galactus,2021-11-27,el,1
2309,2309,2610,2610,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,ELA LIGO TO GENSHIN IMPACT (AN KAI DEN EINAI),2022-11-27,greeklish,1
2310,2310,2612,2612,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,"4:40 autos miazei me among us 
 idika me ta alla xromata",2021-11-27,greeklish,1
2311,2311,2613,2613,ΞΕΚΛΕΙΔΩΣΑ ΟΛΟ ΤΟ SEASON 5 BATTLE PASS! (Fortnite Greek),https://www.youtube.com/watch?v=14F0mli0Wm4&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Den perimena kati ligotero apo ta video sou,2021-11-27,greeklish,1
2312,2312,2614,2614,"ΣΕ ΚΑΘΕ KILL, ΑΛΛΑΖΟΥΜΕ PC CHALLENGE ΜΕ GIANUBA!! *Η ΕΠΙΣΤΡΟΦΗ* (Fortnite Battle Royale)",https://www.youtube.com/watch?v=A4SFOziPaus&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,TO OG DUO EINAI PALI EDW,2020-11-27,greeklish,1
2313,2313,2615,2615,"ΣΕ ΚΑΘΕ KILL, ΑΛΛΑΖΟΥΜΕ PC CHALLENGE ΜΕ GIANUBA!! *Η ΕΠΙΣΤΡΟΦΗ* (Fortnite Battle Royale)",https://www.youtube.com/watch?v=A4SFOziPaus&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,To kalitero duo! ️ ️ ️ Sas Agapame,2020-11-27,greeklish,1
2314,2314,2616,2616,"ΣΕ ΚΑΘΕ KILL, ΑΛΛΑΖΟΥΜΕ PC CHALLENGE ΜΕ GIANUBA!! *Η ΕΠΙΣΤΡΟΦΗ* (Fortnite Battle Royale)",https://www.youtube.com/watch?v=A4SFOziPaus&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,To kalitero duooooo,2020-11-27,greeklish,1
2315,2315,2617,2617,"ΣΕ ΚΑΘΕ KILL, ΑΛΛΑΖΟΥΜΕ PC CHALLENGE ΜΕ GIANUBA!! *Η ΕΠΙΣΤΡΟΦΗ* (Fortnite Battle Royale)",https://www.youtube.com/watch?v=A4SFOziPaus&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Windz den mporo na po kati gia afto to challenge apla telio kai full troll eskasa sta gelia  theloume kai alla video kai challenges me giannuba sto fort,2020-11-27,greeklish,1
2316,2316,2618,2618,"ΣΕ ΚΑΘΕ KILL, ΑΛΛΑΖΟΥΜΕ PC CHALLENGE ΜΕ GIANUBA!! *Η ΕΠΙΣΤΡΟΦΗ* (Fortnite Battle Royale)",https://www.youtube.com/watch?v=A4SFOziPaus&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Mono w1ndz  kai gianuba  pame ligo +1 hia na ethoun ta kalitera videakia apo tous kaliterous youtubers,2021-11-27,greeklish,1
2317,2317,2619,2619,"ΣΕ ΚΑΘΕ KILL, ΑΛΛΑΖΟΥΜΕ PC CHALLENGE ΜΕ GIANUBA!! *Η ΕΠΙΣΤΡΟΦΗ* (Fortnite Battle Royale)",https://www.youtube.com/watch?v=A4SFOziPaus&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,8a eimai stin premiera 100% afou epistrefei to og duo,2020-11-27,greeklish,1
2318,2318,2620,2620,"ΣΕ ΚΑΘΕ KILL, ΑΛΛΑΖΟΥΜΕ PC CHALLENGE ΜΕ GIANUBA!! *Η ΕΠΙΣΤΡΟΦΗ* (Fortnite Battle Royale)",https://www.youtube.com/watch?v=A4SFOziPaus&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Einai to kalutero challenge pou exw dei,2020-11-27,greeklish,1
2319,2319,2621,2621,"ΣΕ ΚΑΘΕ KILL, ΑΛΛΑΖΟΥΜΕ PC CHALLENGE ΜΕ GIANUBA!! *Η ΕΠΙΣΤΡΟΦΗ* (Fortnite Battle Royale)",https://www.youtube.com/watch?v=A4SFOziPaus&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,The og duo is back,2020-11-27,en,1
2320,2320,2622,2622,"ΣΕ ΚΑΘΕ KILL, ΑΛΛΑΖΟΥΜΕ PC CHALLENGE ΜΕ GIANUBA!! *Η ΕΠΙΣΤΡΟΦΗ* (Fortnite Battle Royale)",https://www.youtube.com/watch?v=A4SFOziPaus&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,og duo returns,2020-11-27,el,1
2321,2321,2623,2623,"ΣΕ ΚΑΘΕ KILL, ΑΛΛΑΖΟΥΜΕ PC CHALLENGE ΜΕ GIANUBA!! *Η ΕΠΙΣΤΡΟΦΗ* (Fortnite Battle Royale)",https://www.youtube.com/watch?v=A4SFOziPaus&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Dn katalava katholou to challege kai h tactical einai pio kali apo tin pump ,2020-11-27,greeklish,1
2322,2322,2624,2624,"ΣΕ ΚΑΘΕ KILL, ΑΛΛΑΖΟΥΜΕ PC CHALLENGE ΜΕ GIANUBA!! *Η ΕΠΙΣΤΡΟΦΗ* (Fortnite Battle Royale)",https://www.youtube.com/watch?v=A4SFOziPaus&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,O GIANUBA STO ENDGAME ,2020-11-27,greeklish,1
2323,2323,2625,2625,"ΣΕ ΚΑΘΕ KILL, ΑΛΛΑΖΟΥΜΕ PC CHALLENGE ΜΕ GIANUBA!! *Η ΕΠΙΣΤΡΟΦΗ* (Fortnite Battle Royale)",https://www.youtube.com/watch?v=A4SFOziPaus&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,12:02 etsi eimoun ego otan ematha oti epistrefei to og duo,2020-11-27,greeklish,1
2324,2324,2626,2626,"ΣΕ ΚΑΘΕ KILL, ΑΛΛΑΖΟΥΜΕ PC CHALLENGE ΜΕ GIANUBA!! *Η ΕΠΙΣΤΡΟΦΗ* (Fortnite Battle Royale)",https://www.youtube.com/watch?v=A4SFOziPaus&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,to tactical einai to kalitero sottgun se olo to game,2021-11-27,greeklish,1
2325,2325,2627,2627,"ΣΕ ΚΑΘΕ KILL, ΑΛΛΑΖΟΥΜΕ PC CHALLENGE ΜΕ GIANUBA!! *Η ΕΠΙΣΤΡΟΦΗ* (Fortnite Battle Royale)",https://www.youtube.com/watch?v=A4SFOziPaus&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Oti kalitero please kai alla pethimisame to duo pu ehume mathi tosa hronia,2020-11-27,greeklish,1
2326,2326,2628,2628,"ΣΕ ΚΑΘΕ KILL, ΑΛΛΑΖΟΥΜΕ PC CHALLENGE ΜΕ GIANUBA!! *Η ΕΠΙΣΤΡΟΦΗ* (Fortnite Battle Royale)",https://www.youtube.com/watch?v=A4SFOziPaus&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,4:57,2020-11-27,el,1
2327,2327,2629,2629,"ΣΕ ΚΑΘΕ KILL, ΑΛΛΑΖΟΥΜΕ PC CHALLENGE ΜΕ GIANUBA!! *Η ΕΠΙΣΤΡΟΦΗ* (Fortnite Battle Royale)",https://www.youtube.com/watch?v=A4SFOziPaus&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,To pump einai to kalitero shotgun oxi xirotero,2021-11-27,greeklish,1
2328,2328,2630,2630,Συμβουλές και Κόλπα για να γινεις Καλύτερος παιχτης! (Fortnite Greek),https://www.youtube.com/watch?v=bTr9ztR9CUE&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,E ekana video pou ekana to rotate sou kai phra win an thes tsekare to videaki mou episis akousa ta tips sou kai egina  kaliteros,2020-11-27,greeklish,1
2329,2329,2631,2631,Συμβουλές και Κόλπα για να γινεις Καλύτερος παιχτης! (Fortnite Greek),https://www.youtube.com/watch?v=bTr9ztR9CUE&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Bro me afta voithas parapoli emas eisai oti kalitero sinexise etsi ,2020-11-27,greeklish,1
2330,2330,2632,2632,Συμβουλές και Κόλπα για να γινεις Καλύτερος παιχτης! (Fortnite Greek),https://www.youtube.com/watch?v=bTr9ztR9CUE&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,3:06 mongraal clasic xD,2020-11-27,greeklish,1
2331,2331,2633,2633,Συμβουλές και Κόλπα για να γινεις Καλύτερος παιχτης! (Fortnite Greek),https://www.youtube.com/watch?v=bTr9ztR9CUE&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,EGO TO EIDA KAI NIOTHO 70% KALITEROS,2020-11-27,greeklish,1
2332,2332,2634,2634,Συμβουλές και Κόλπα για να γινεις Καλύτερος παιχτης! (Fortnite Greek),https://www.youtube.com/watch?v=bTr9ztR9CUE&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Eise gamatos file o agapime me nos mou yt ,2020-11-27,greeklish,1
2333,2333,2635,2635,Συμβουλές και Κόλπα για να γινεις Καλύτερος παιχτης! (Fortnite Greek),https://www.youtube.com/watch?v=bTr9ztR9CUE&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Kane ta kalytera 90s!!!,2020-11-27,greeklish,1
2334,2334,2636,2636,Συμβουλές και Κόλπα για να γινεις Καλύτερος παιχτης! (Fortnite Greek),https://www.youtube.com/watch?v=bTr9ztR9CUE&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Ego eimai lowground player ti na kano.heitlord mono,2020-11-27,greeklish,1
2335,2335,2637,2637,Συμβουλές και Κόλπα για να γινεις Καλύτερος παιχτης! (Fortnite Greek),https://www.youtube.com/watch?v=bTr9ztR9CUE&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Ne re vlaka fa mafoume apo sena pos na ginoume kaliteroi pektes ,2020-11-27,greeklish,1
2336,2336,2638,2638,Συμβουλές και Κόλπα για να γινεις Καλύτερος παιχτης! (Fortnite Greek),https://www.youtube.com/watch?v=bTr9ztR9CUE&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,kane video gia proponisi,2020-11-27,greeklish,1
2337,2337,2639,2639,Συμβουλές και Κόλπα για να γινεις Καλύτερος παιχτης! (Fortnite Greek),https://www.youtube.com/watch?v=bTr9ztR9CUE&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Eise o kaliteros,2020-11-27,greeklish,1
2338,2338,2640,2640,Συμβουλές και Κόλπα για να γινεις Καλύτερος παιχτης! (Fortnite Greek),https://www.youtube.com/watch?v=bTr9ztR9CUE&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,epiasa 10 wins haris to tropo sou,2020-11-27,greeklish,1
2339,2339,2641,2641,Συμβουλές και Κόλπα για να γινεις Καλύτερος παιχτης! (Fortnite Greek),https://www.youtube.com/watch?v=bTr9ztR9CUE&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Kane video gia ti fight,2020-11-27,greeklish,1
